time,FPS,appCPU (us),renderCPU (us),appGPU (us),VRAM (MB),VRAM (%)
2025-02-19 18:26:33 +0200,38.0,11058,8529,12843,8498,55
2025-02-19 18:26:34 +0200,46.0,10853,8042,12143,8498,55
2025-02-19 18:26:35 +0200,87.0,10280,7867,10722,8500,55
2025-02-19 18:26:36 +0200,90.0,9476,7132,10471,8501,55
2025-02-19 18:26:37 +0200,90.0,8622,6334,10485,8502,55
2025-02-19 18:26:39 +0200,91.0,8358,6041,10451,8531,55
2025-02-19 18:26:40 +0200,91.0,7824,5474,10411,8532,55
2025-02-19 18:26:41 +0200,90.0,8482,6160,10423,8558,56
2025-02-19 18:26:42 +0200,87.0,10544,8176,10661,8560,56
2025-02-19 18:26:43 +0200,81.0,11448,9013,11079,8561,56
2025-02-19 18:26:44 +0200,79.0,11349,8882,11202,8562,56
2025-02-19 18:26:45 +0200,69.0,10706,8192,10936,8568,56
2025-02-19 18:26:46 +0200,35.0,12140,9485,12756,8575,56
2025-02-19 18:26:47 +0200,32.0,14071,10797,14053,8576,56
2025-02-19 18:26:48 +0200,33.0,13439,10165,13779,8578,56
2025-02-19 18:26:49 +0200,38.0,11199,8245,12784,8579,56
2025-02-19 18:26:50 +0200,34.0,12552,9374,13089,8580,56
2025-02-19 18:26:51 +0200,36.0,11955,9305,12386,8588,56
2025-02-19 18:26:52 +0200,36.0,11808,9256,12784,8588,56
2025-02-19 18:26:53 +0200,33.0,12856,9326,12906,8589,56
2025-02-19 18:26:54 +0200,36.0,11774,9109,12904,8590,56
2025-02-19 18:26:55 +0200,38.0,10988,8423,12449,8598,56
2025-02-19 18:26:56 +0200,44.0,10156,7641,11342,8598,56
2025-02-19 18:26:57 +0200,46.0,9387,6882,11275,8599,56
2025-02-19 18:26:58 +0200,44.0,8949,6542,11105,8601,56
2025-02-19 18:26:59 +0200,44.0,9145,6612,11166,8602,56
2025-02-19 18:27:00 +0200,45.0,9985,7124,11271,8603,56
2025-02-19 18:27:01 +0200,42.0,10066,7261,11642,8603,56
2025-02-19 18:27:02 +0200,40.0,10572,7816,11967,8654,56
2025-02-19 18:27:03 +0200,37.0,11185,8431,12957,8656,56
2025-02-19 18:27:04 +0200,39.0,10630,7926,12235,8658,56
2025-02-19 18:27:05 +0200,44.0,9674,7148,11654,8669,56
2025-02-19 18:27:06 +0200,44.0,9556,6847,11606,8673,56
2025-02-19 18:27:07 +0200,45.0,9524,6640,11735,8696,56
2025-02-19 18:27:08 +0200,45.0,9233,6329,11426,8696,56
2025-02-19 18:27:09 +0200,45.0,9017,6175,11221,8707,56
2025-02-19 18:27:10 +0200,45.0,8921,6255,11143,8708,56
2025-02-19 18:27:11 +0200,45.0,8710,6190,10830,8719,57
2025-02-19 18:27:12 +0200,67.0,9419,6494,10720,8719,57
2025-02-19 18:27:13 +0200,88.0,9800,6700,10668,8722,57
2025-02-19 18:27:14 +0200,89.0,9750,6648,10553,8740,57
2025-02-19 18:27:15 +0200,90.0,9545,6460,10448,8758,57
2025-02-19 18:27:16 +0200,88.0,9594,6624,10520,8760,57
2025-02-19 18:27:17 +0200,80.0,11276,8251,10901,8761,57
2025-02-19 18:27:18 +0200,88.0,9479,6852,10590,8765,57
2025-02-19 18:27:19 +0200,91.0,8689,6193,9827,8767,57
2025-02-19 18:27:20 +0200,91.0,9474,6921,9815,8767,57
2025-02-19 18:27:21 +0200,88.0,9640,6982,9164,8768,57
2025-02-19 18:27:22 +0200,66.0,9202,6620,9137,8770,57
2025-02-19 18:27:23 +0200,44.0,10408,7402,10062,8770,57
2025-02-19 18:27:24 +0200,46.0,8902,6179,9756,8771,57
2025-02-19 18:27:25 +0200,46.0,7915,5311,9398,8771,57
2025-02-19 18:27:26 +0200,46.0,7283,4731,9244,8771,57
2025-02-19 18:27:27 +0200,42.0,8514,5936,11484,8772,57
2025-02-19 18:27:28 +0200,45.0,8658,6151,12264,8773,57
2025-02-19 18:27:29 +0200,45.0,8290,5790,11373,8796,57
2025-02-19 18:27:30 +0200,46.0,8353,5866,11241,8797,57
2025-02-19 18:27:31 +0200,46.0,8390,5936,11431,8797,57
2025-02-19 18:27:32 +0200,45.0,8265,5769,11357,8798,57
2025-02-19 18:27:33 +0200,46.0,7939,5493,11385,8799,57
2025-02-19 18:27:34 +0200,45.0,8103,5665,11463,8800,57
2025-02-19 18:27:35 +0200,45.0,8117,5712,11257,8800,57
2025-02-19 18:27:36 +0200,45.0,8433,6008,11242,8800,57
2025-02-19 18:27:37 +0200,46.0,8677,6221,11057,8802,57
2025-02-19 18:27:38 +0200,45.0,8262,5894,11014,8803,57
2025-02-19 18:27:39 +0200,46.0,8532,6039,11186,8803,57
2025-02-19 18:27:40 +0200,46.0,8281,5884,11255,8805,57
2025-02-19 18:27:41 +0200,45.0,8404,5991,11194,8805,57
2025-02-19 18:27:42 +0200,46.0,7903,5296,11498,8806,57
2025-02-19 18:27:43 +0200,45.0,8650,6116,11308,8807,57
2025-02-19 18:27:44 +0200,46.0,8187,5772,10971,8808,57
2025-02-19 18:27:45 +0200,45.0,8247,5813,11204,8808,57
2025-02-19 18:27:46 +0200,46.0,8031,5648,11339,8808,57
2025-02-19 18:27:47 +0200,45.0,8478,5985,11399,8808,57
2025-02-19 18:27:48 +0200,45.0,6936,4576,10666,8809,57
2025-02-19 18:27:49 +0200,45.0,7343,4982,10716,8814,57
2025-02-19 18:27:50 +0200,46.0,8176,5758,11154,8814,57
2025-02-19 18:27:51 +0200,45.0,7945,5566,11134,8816,57
2025-02-19 18:27:52 +0200,46.0,8142,5726,11200,8843,57
2025-02-19 18:27:53 +0200,45.0,8261,5781,11526,8844,57
2025-02-19 18:27:54 +0200,45.0,8004,5596,11312,8845,57
2025-02-19 18:27:55 +0200,44.0,8482,5820,10971,8850,57
2025-02-19 18:27:56 +0200,44.0,8750,6333,11295,8852,57
2025-02-19 18:27:57 +0200,46.0,8895,6425,11144,8857,57
2025-02-19 18:27:58 +0200,44.0,8765,6287,11072,8859,57
2025-02-19 18:27:59 +0200,46.0,9180,6486,11341,8859,57
2025-02-19 18:28:00 +0200,45.0,9449,6794,11391,8859,57
2025-02-19 18:28:01 +0200,43.0,9716,7097,11540,8860,57
2025-02-19 18:28:02 +0200,45.0,9667,7104,11159,8861,57
2025-02-19 18:28:03 +0200,44.0,10075,7474,11286,8861,57
2025-02-19 18:28:04 +0200,44.0,9940,7427,11244,8862,57
2025-02-19 18:28:05 +0200,43.0,10795,7633,11418,8862,57
2025-02-19 18:28:06 +0200,44.0,8402,6006,10950,8862,57
2025-02-19 18:28:07 +0200,45.0,8137,5719,11435,8862,57
2025-02-19 18:28:08 +0200,45.0,8734,6152,10981,8915,58
2025-02-19 18:28:09 +0200,46.0,9065,6600,10748,8916,58
2025-02-19 18:28:10 +0200,45.0,8791,6337,11239,8926,58
2025-02-19 18:28:12 +0200,44.0,9407,6974,11691,8926,58
2025-02-19 18:28:13 +0200,45.0,9192,6678,11588,8927,58
2025-02-19 18:28:14 +0200,44.0,8625,6013,10635,8927,58
2025-02-19 18:28:15 +0200,38.0,11807,8560,12570,8927,58
2025-02-19 18:28:16 +0200,43.0,9228,6236,11900,8927,58
2025-02-19 18:28:17 +0200,44.0,8115,5305,11552,8928,58
2025-02-19 18:28:18 +0200,42.0,9587,6651,12509,8929,58
2025-02-19 18:28:19 +0200,43.0,9947,7035,11767,8931,58
2025-02-19 18:28:20 +0200,38.0,11072,8209,12773,8932,58
2025-02-19 18:28:21 +0200,42.0,10338,6976,11536,8932,58
2025-02-19 18:28:22 +0200,45.0,9047,6280,11537,8932,58
2025-02-19 18:28:23 +0200,44.0,9190,6086,11898,8932,58
2025-02-19 18:28:24 +0200,60.0,7738,5066,11493,8933,58
2025-02-19 18:28:25 +0200,91.0,6786,4338,10438,8933,58
2025-02-19 18:28:26 +0200,91.0,7534,4815,10435,8933,58
2025-02-19 18:28:27 +0200,90.0,7741,5038,10347,8933,58
2025-02-19 18:28:28 +0200,84.0,9949,7191,10720,8934,58
2025-02-19 18:28:29 +0200,81.0,11165,8221,11065,8934,58
2025-02-19 18:28:30 +0200,90.0,9225,6673,10466,8935,58
2025-02-19 18:28:31 +0200,89.0,9207,6515,10472,8935,58
2025-02-19 18:28:32 +0200,90.0,8856,6418,10435,8936,58
2025-02-19 18:28:33 +0200,90.0,8808,6357,10499,8936,58
2025-02-19 18:28:34 +0200,90.0,8730,6211,10429,8936,58
2025-02-19 18:28:35 +0200,91.0,8006,5597,10429,8946,58
2025-02-19 18:28:36 +0200,89.0,8782,6223,10498,8946,58
2025-02-19 18:28:37 +0200,87.0,9688,6815,10601,8948,58
2025-02-19 18:28:38 +0200,84.0,10536,7375,10734,8948,58
2025-02-19 18:28:39 +0200,86.0,10340,7277,10660,8948,58
2025-02-19 18:28:40 +0200,90.0,8983,6342,10479,8949,58
2025-02-19 18:28:41 +0200,89.0,9444,6835,10508,8951,58
2025-02-19 18:28:42 +0200,91.0,8193,5923,10422,8952,58
2025-02-19 18:28:43 +0200,54.0,7764,5492,10964,8952,58
2025-02-19 18:28:44 +0200,45.0,8284,5840,11037,8952,58
2025-02-19 18:28:45 +0200,44.0,8463,5799,11044,8868,58
2025-02-19 18:28:46 +0200,45.0,8590,6226,11611,8869,58
2025-02-19 18:28:47 +0200,46.0,9048,6671,11965,8870,58
2025-02-19 18:28:48 +0200,44.0,9137,6781,12389,8871,58
2025-02-19 18:28:49 +0200,44.0,9010,6556,12590,8871,58
2025-02-19 18:28:50 +0200,44.0,8856,6428,12519,8872,58
2025-02-19 18:28:51 +0200,44.0,9321,6900,12461,8872,58
2025-02-19 18:28:52 +0200,46.0,8797,6435,12024,8873,58
2025-02-19 18:28:53 +0200,44.0,8809,6369,11789,8873,58
2025-02-19 18:28:54 +0200,44.0,9208,6653,11880,8873,58
2025-02-19 18:28:55 +0200,45.0,8673,6175,11605,8873,58
2025-02-19 18:28:56 +0200,45.0,8547,5783,11268,8873,58
2025-02-19 18:28:57 +0200,45.0,8678,5940,11351,8875,58
2025-02-19 18:28:58 +0200,44.0,8911,6001,11860,7526,49
2025-02-19 18:28:59 +0200,45.0,8104,5554,11510,7562,49
2025-02-19 18:29:00 +0200,46.0,8380,5748,11604,7568,49
2025-02-19 18:29:01 +0200,45.0,8150,5640,11505,7583,49
2025-02-19 18:29:02 +0200,45.0,8489,5955,11720,7814,51
2025-02-19 18:29:03 +0200,45.0,8825,6385,11803,7821,51
2025-02-19 18:29:04 +0200,44.0,9361,6789,12226,7877,51
2025-02-19 18:29:05 +0200,44.0,9248,6778,11853,7878,51
2025-02-19 18:29:06 +0200,45.0,8793,6377,11335,7878,51
2025-02-19 18:29:07 +0200,44.0,8843,6447,11314,7927,51
2025-02-19 18:29:08 +0200,45.0,8539,6101,11240,7929,51
2025-02-19 18:29:09 +0200,45.0,8736,6272,11488,7931,51
2025-02-19 18:29:10 +0200,44.0,9171,6662,12274,7968,52
2025-02-19 18:29:11 +0200,46.0,7731,5352,12023,7969,52
2025-02-19 18:29:12 +0200,45.0,8053,5491,12312,7970,52
2025-02-19 18:29:13 +0200,45.0,8416,6017,12245,7972,52
2025-02-19 18:29:14 +0200,45.0,8668,6260,12041,7974,52
2025-02-19 18:29:15 +0200,46.0,8677,6301,11835,7985,52
2025-02-19 18:29:16 +0200,45.0,8360,5938,11821,7987,52
2025-02-19 18:29:17 +0200,44.0,8872,6463,12026,8041,52
2025-02-19 18:29:18 +0200,44.0,9243,6766,12337,8044,52
2025-02-19 18:29:19 +0200,46.0,8448,6050,12419,8046,52
2025-02-19 18:29:20 +0200,45.0,8070,5618,12541,8047,52
2025-02-19 18:29:21 +0200,45.0,7489,5030,12491,8048,52
2025-02-19 18:29:22 +0200,46.0,7067,4654,11944,7654,50
2025-02-19 18:29:23 +0200,45.0,6826,4425,11340,7680,50
2025-02-19 18:29:24 +0200,45.0,8019,5565,11508,7717,50
2025-02-19 18:29:25 +0200,42.0,9934,7471,12077,7717,50
2025-02-19 18:29:26 +0200,39.0,10770,8246,12306,7718,50
2025-02-19 18:29:27 +0200,42.0,10025,7532,12241,7720,50
2025-02-19 18:29:28 +0200,45.0,8631,6178,11718,7721,50
2025-02-19 18:29:29 +0200,44.0,8300,5558,11607,7723,50
2025-02-19 18:29:30 +0200,41.0,9868,6711,12537,7723,50
2025-02-19 18:29:31 +0200,42.0,9523,6478,12333,7725,50
2025-02-19 18:29:32 +0200,39.0,11022,7967,12506,7725,50
2025-02-19 18:29:33 +0200,37.0,11199,8318,13024,7727,50
2025-02-19 18:29:34 +0200,37.0,11310,8471,13063,7735,50
2025-02-19 18:29:35 +0200,38.0,11195,8378,13136,7745,50
2025-02-19 18:29:36 +0200,38.0,10918,8087,13032,7750,50
2025-02-19 18:29:37 +0200,40.0,10113,7400,12773,7758,50
2025-02-19 18:29:38 +0200,45.0,8974,6493,12370,7760,50
2025-02-19 18:29:39 +0200,44.0,9010,6564,12398,7762,50
2025-02-19 18:29:40 +0200,39.0,10533,7574,12877,7765,50
2025-02-19 18:29:41 +0200,38.0,11038,7889,13404,7766,50
2025-02-19 18:29:42 +0200,41.0,9791,6949,12867,7768,50
2025-02-19 18:29:43 +0200,44.0,8833,6174,12593,7812,51
2025-02-19 18:29:44 +0200,43.0,9198,6420,12612,8047,52
2025-02-19 18:29:45 +0200,45.0,8629,5792,12396,8070,52
2025-02-19 18:29:46 +0200,45.0,8370,5690,12292,7690,50
2025-02-19 18:29:47 +0200,45.0,8503,6011,12166,7697,50
2025-02-19 18:29:48 +0200,44.0,9040,6595,12314,7708,50
2025-02-19 18:29:49 +0200,42.0,9837,7067,12519,7730,50
2025-02-19 18:29:50 +0200,44.0,9158,6535,12275,7731,50
2025-02-19 18:29:51 +0200,44.0,9018,6349,12210,7732,50
2025-02-19 18:29:52 +0200,45.0,9012,6321,12085,7745,50
2025-02-19 18:29:53 +0200,45.0,8753,6158,12169,7745,50
2025-02-19 18:29:54 +0200,45.0,8683,6115,11867,7752,50
2025-02-19 18:29:55 +0200,43.0,9215,6501,12091,7752,50
2025-02-19 18:29:57 +0200,43.0,9499,6654,12308,7768,50
2025-02-19 18:29:58 +0200,39.0,10404,7429,12620,7783,50
2025-02-19 18:29:59 +0200,40.0,10529,7474,12540,7785,50
2025-02-19 18:30:00 +0200,41.0,10256,7244,12423,7785,50
2025-02-19 18:30:01 +0200,41.0,10093,6687,11911,7795,51
2025-02-19 18:30:02 +0200,44.0,9040,6249,11968,7795,51
2025-02-19 18:30:03 +0200,45.0,7801,5328,11533,7797,51
2025-02-19 18:30:04 +0200,42.0,9419,6660,12061,7801,51
2025-02-19 18:30:05 +0200,40.0,10598,7460,12547,7878,51
2025-02-19 18:30:06 +0200,45.0,8896,6171,12012,7879,51
2025-02-19 18:30:07 +0200,45.0,8266,5657,12295,7879,51
2025-02-19 18:30:08 +0200,45.0,7810,5249,12120,7881,51
2025-02-19 18:30:09 +0200,45.0,8302,5609,12901,7882,51
2025-02-19 18:30:10 +0200,41.0,9026,6139,13400,7882,51
2025-02-19 18:30:11 +0200,40.0,9705,6793,13760,7883,51
2025-02-19 18:30:12 +0200,45.0,8067,5392,12577,7883,51
2025-02-19 18:30:13 +0200,45.0,7310,4710,11550,7885,51
2025-02-19 18:30:14 +0200,46.0,7061,4692,11509,7885,51
2025-02-19 18:30:15 +0200,46.0,6893,4543,11613,7886,51
