time,FPS,appCPU (us),renderCPU (us),appGPU (us),VRAM (MB),VRAM (%)
2025-02-03 17:10:09 +0200,90.0,11115,2903,7159,6968,45
2025-02-03 17:10:10 +0200,91.0,11103,2947,6884,6968,45
2025-02-03 17:10:11 +0200,90.0,11109,4890,7312,6969,45
2025-02-03 17:10:12 +0200,91.0,11103,4974,7032,6969,45
2025-02-03 17:10:13 +0200,91.0,11118,4276,6554,6970,45
2025-02-03 17:10:14 +0200,91.0,11105,4012,6316,6970,45
2025-02-03 17:10:15 +0200,90.0,11107,4629,6815,6970,45
2025-02-03 17:10:16 +0200,90.0,11106,5362,7283,6970,45
2025-02-03 17:10:17 +0200,91.0,11113,4868,7094,6971,45
2025-02-03 17:10:18 +0200,91.0,11103,3839,6640,6971,45
2025-02-03 17:10:19 +0200,90.0,11108,4954,7165,6971,45
2025-02-03 17:10:21 +0200,91.0,11107,5371,7394,6971,45
2025-02-03 17:10:22 +0200,90.0,11105,5086,7054,6971,45
2025-02-03 17:10:23 +0200,91.0,11120,5072,6861,6972,45
2025-02-03 17:10:24 +0200,90.0,11117,4827,6911,6972,45
2025-02-03 17:10:25 +0200,91.0,11086,4379,6630,6972,45
2025-02-03 17:10:26 +0200,91.0,11107,4537,6620,6973,45
2025-02-03 17:10:27 +0200,91.0,11113,4513,6538,6974,45
2025-02-03 17:10:28 +0200,90.0,11098,4507,6627,6974,45
2025-02-03 17:10:29 +0200,90.0,11119,4614,6510,6975,45
2025-02-03 17:10:30 +0200,83.0,12038,5702,8338,6974,45
2025-02-03 17:10:31 +0200,91.0,11111,5611,9077,6975,45
2025-02-03 17:10:32 +0200,91.0,11105,5417,8959,6976,45
2025-02-03 17:10:33 +0200,91.0,11102,5492,8968,6977,45
2025-02-03 17:10:34 +0200,90.0,11108,5530,8982,6977,45
2025-02-03 17:10:35 +0200,91.0,11124,5480,8943,6977,45
2025-02-03 17:10:36 +0200,91.0,11091,5648,9104,6978,45
2025-02-03 17:10:37 +0200,90.0,11107,5699,9137,6979,45
2025-02-03 17:10:38 +0200,90.0,11116,6019,9258,6979,45
2025-02-03 17:10:39 +0200,91.0,11101,6364,9233,6979,45
2025-02-03 17:10:40 +0200,90.0,11110,6314,9158,6980,45
2025-02-03 17:10:41 +0200,91.0,11102,6228,9103,6980,45
2025-02-03 17:10:42 +0200,90.0,11124,6068,9228,6980,45
2025-02-03 17:10:43 +0200,91.0,11099,6100,9304,6982,45
2025-02-03 17:10:44 +0200,90.0,11109,5931,9129,6983,45
2025-02-03 17:10:45 +0200,91.0,11110,5812,9023,6985,45
2025-02-03 17:10:46 +0200,91.0,11103,5620,8991,6986,45
2025-02-03 17:10:47 +0200,90.0,11103,5437,8919,6988,45
2025-02-03 17:10:48 +0200,91.0,11114,5626,9287,6990,45
2025-02-03 17:10:49 +0200,91.0,11104,5251,8970,6992,45
2025-02-03 17:10:50 +0200,90.0,11109,5633,9122,6993,45
2025-02-03 17:10:51 +0200,91.0,11106,5641,9124,6994,45
2025-02-03 17:10:52 +0200,91.0,11115,6018,9531,6996,45
2025-02-03 17:10:53 +0200,90.0,11121,5989,9604,6998,45
2025-02-03 17:10:54 +0200,91.0,11080,6057,9668,7000,45
2025-02-03 17:10:55 +0200,90.0,11107,5986,9617,7001,45
2025-02-03 17:10:56 +0200,90.0,11104,6500,9887,7002,45
2025-02-03 17:10:57 +0200,91.0,11111,6650,9945,7003,45
2025-02-03 17:10:58 +0200,91.0,11104,6578,10111,7004,45
2025-02-03 17:10:59 +0200,90.0,11107,6675,10138,7005,45
2025-02-03 17:11:00 +0200,91.0,11114,6044,9854,7005,45
2025-02-03 17:11:01 +0200,91.0,11120,5018,9023,7005,45
2025-02-03 17:11:02 +0200,91.0,11099,4825,8641,7006,45
2025-02-03 17:11:03 +0200,91.0,11109,4693,8416,7007,45
2025-02-03 17:11:04 +0200,90.0,11113,4627,8378,7007,45
2025-02-03 17:11:05 +0200,90.0,11108,4558,8352,7008,45
2025-02-03 17:11:06 +0200,90.0,11108,4807,8349,7009,45
2025-02-03 17:11:07 +0200,91.0,11100,5178,8533,7010,45
2025-02-03 17:11:08 +0200,90.0,11112,5281,8471,7011,45
2025-02-03 17:11:09 +0200,90.0,11109,5704,8187,7011,45
2025-02-03 17:11:10 +0200,90.0,11107,5644,7968,7011,45
2025-02-03 17:11:11 +0200,91.0,11100,5706,8159,7012,45
2025-02-03 17:11:12 +0200,90.0,11114,5998,8204,7012,45
2025-02-03 17:11:13 +0200,90.0,11104,6101,8219,7014,45
2025-02-03 17:11:14 +0200,90.0,11110,6268,8363,7015,45
2025-02-03 17:11:15 +0200,90.0,11111,6261,8520,7016,45
2025-02-03 17:11:16 +0200,91.0,11117,6372,8823,7017,45
2025-02-03 17:11:17 +0200,90.0,11234,6661,9210,7017,45
2025-02-03 17:11:18 +0200,91.0,11086,7048,9655,7018,45
2025-02-03 17:11:19 +0200,90.0,11112,6809,9730,7019,45
2025-02-03 17:11:20 +0200,91.0,11101,6330,9517,7019,45
2025-02-03 17:11:21 +0200,91.0,11113,6033,9506,7019,45
2025-02-03 17:11:22 +0200,90.0,11114,5646,9148,7019,45
2025-02-03 17:11:23 +0200,91.0,11097,5398,8498,7019,45
2025-02-03 17:11:24 +0200,91.0,11117,5451,8468,7019,45
2025-02-03 17:11:25 +0200,91.0,11101,5760,8621,7019,45
2025-02-03 17:11:26 +0200,90.0,11106,6146,9075,7021,45
2025-02-03 17:11:27 +0200,91.0,11103,6140,9324,7022,45
2025-02-03 17:11:28 +0200,91.0,11107,6197,9621,7022,45
2025-02-03 17:11:29 +0200,90.0,11109,6187,9723,7023,45
2025-02-03 17:11:30 +0200,91.0,11113,6190,9892,5680,37
2025-02-03 17:11:31 +0200,91.0,11120,5963,9785,5680,37
2025-02-03 17:11:32 +0200,91.0,11092,5177,9079,5680,37
2025-02-03 17:11:33 +0200,91.0,11108,5136,8859,5680,37
2025-02-03 17:11:34 +0200,90.0,11116,5428,8728,5680,37
2025-02-03 17:11:35 +0200,90.0,11100,5611,8536,5681,37
2025-02-03 17:11:36 +0200,91.0,11114,5555,8430,5681,37
2025-02-03 17:11:37 +0200,91.0,11106,5497,8294,5681,37
2025-02-03 17:11:38 +0200,90.0,11105,5787,8286,5682,37
2025-02-03 17:11:39 +0200,90.0,11109,5818,8270,5683,37
2025-02-03 17:11:40 +0200,90.0,11104,6414,8673,5684,37
2025-02-03 17:11:41 +0200,90.0,11113,6614,9047,5684,37
2025-02-03 17:11:42 +0200,91.0,11102,6447,9384,5685,37
2025-02-03 17:11:43 +0200,90.0,11110,6347,9547,5686,37
2025-02-03 17:11:44 +0200,91.0,11097,5984,9518,5686,37
2025-02-03 17:11:45 +0200,91.0,11115,5732,9253,5687,37
2025-02-03 17:11:46 +0200,90.0,11108,5506,9170,5687,37
2025-02-03 17:11:47 +0200,90.0,11234,5540,9026,5688,37
2025-02-03 17:11:48 +0200,91.0,11106,5169,8929,5688,37
2025-02-03 17:11:49 +0200,90.0,11112,4701,8497,5688,37
2025-02-03 17:11:50 +0200,90.0,11102,4966,8428,5688,37
2025-02-03 17:11:51 +0200,90.0,11106,5394,8352,5689,37
2025-02-03 17:11:52 +0200,91.0,11104,5991,8498,5690,37
2025-02-03 17:11:53 +0200,90.0,11106,6287,8608,5691,37
2025-02-03 17:11:54 +0200,91.0,11137,6246,8568,5691,37
2025-02-03 17:11:55 +0200,90.0,11110,6520,8799,5692,37
2025-02-03 17:11:56 +0200,91.0,11078,6651,9137,5693,37
2025-02-03 17:11:57 +0200,90.0,11111,6691,9482,5694,37
2025-02-03 17:11:58 +0200,91.0,11098,6442,9706,5694,37
2025-02-03 17:11:59 +0200,91.0,11114,5850,9551,5694,37
2025-02-03 17:12:00 +0200,90.0,11110,5502,9230,5695,37
2025-02-03 17:12:01 +0200,91.0,11107,5034,8775,5695,37
2025-02-03 17:12:02 +0200,91.0,11113,4745,8556,5695,37
2025-02-03 17:12:03 +0200,90.0,11109,4854,8481,5695,37
2025-02-03 17:12:04 +0200,90.0,11105,5268,8704,5695,37
2025-02-03 17:12:05 +0200,90.0,11111,5809,8832,5695,37
2025-02-03 17:12:06 +0200,90.0,11106,6549,9128,5695,37
2025-02-03 17:12:07 +0200,90.0,11106,6673,9176,5695,37
2025-02-03 17:12:08 +0200,91.0,11100,6337,9188,5696,37
2025-02-03 17:12:09 +0200,91.0,11113,5818,9197,5696,37
2025-02-03 17:12:10 +0200,91.0,11101,5748,9390,5696,37
2025-02-03 17:12:11 +0200,91.0,11107,5695,9384,5697,37
2025-02-03 17:12:12 +0200,90.0,11235,5660,9242,5697,37
2025-02-03 17:12:13 +0200,91.0,11119,5437,9379,5697,37
2025-02-03 17:12:14 +0200,91.0,11091,5301,9264,5697,37
2025-02-03 17:12:15 +0200,90.0,11108,5296,9620,5697,37
2025-02-03 17:12:16 +0200,91.0,11115,5268,9689,5697,37
2025-02-03 17:12:17 +0200,90.0,11103,4800,9199,5698,37
2025-02-03 17:12:18 +0200,90.0,11238,4647,8677,5698,37
2025-02-03 17:12:19 +0200,90.0,11105,5519,8627,5698,37
2025-02-03 17:12:20 +0200,90.0,11110,6079,8560,5698,37
2025-02-03 17:12:21 +0200,91.0,11108,6039,8263,5698,37
2025-02-03 17:12:22 +0200,90.0,11109,6010,8238,5698,37
2025-02-03 17:12:23 +0200,91.0,11103,6317,8412,5698,37
2025-02-03 17:12:24 +0200,91.0,11098,6432,8760,5699,37
2025-02-03 17:12:25 +0200,91.0,11112,6478,8881,5699,37
2025-02-03 17:12:26 +0200,90.0,11102,6536,9112,5699,37
2025-02-03 17:12:27 +0200,91.0,11118,6265,9073,5699,37
2025-02-03 17:12:28 +0200,90.0,11234,6218,9035,5699,37
2025-02-03 17:12:29 +0200,91.0,11098,5987,9087,5699,37
2025-02-03 17:12:30 +0200,90.0,11109,5635,8972,5699,37
2025-02-03 17:12:31 +0200,91.0,11109,6002,9339,5700,37
2025-02-03 17:12:32 +0200,91.0,11112,6480,9944,5700,37
2025-02-03 17:12:33 +0200,90.0,11122,6200,9900,5701,37
2025-02-03 17:12:34 +0200,91.0,11085,5336,9314,5701,37
2025-02-03 17:12:35 +0200,91.0,11111,4902,8636,5701,37
2025-02-03 17:12:36 +0200,90.0,11115,4718,8349,5701,37
2025-02-03 17:12:37 +0200,91.0,11109,4691,8337,5701,37
2025-02-03 17:12:38 +0200,91.0,11111,4909,8576,5701,37
2025-02-03 17:12:39 +0200,91.0,11104,4975,8515,5701,37
2025-02-03 17:12:40 +0200,90.0,11105,5307,8492,5701,37
2025-02-03 17:12:41 +0200,91.0,11106,5775,8211,5701,37
2025-02-03 17:12:42 +0200,91.0,11106,5940,8089,5702,37
2025-02-03 17:12:43 +0200,90.0,11108,6160,8253,5702,37
2025-02-03 17:12:44 +0200,90.0,11110,6149,8235,5702,37
2025-02-03 17:12:45 +0200,91.0,11110,6074,8187,5702,37
2025-02-03 17:12:46 +0200,91.0,11097,6251,8475,5702,37
2025-02-03 17:12:47 +0200,90.0,11221,6590,8736,5703,37
2025-02-03 17:12:48 +0200,90.0,11116,6596,9056,5703,37
2025-02-03 17:12:49 +0200,90.0,11110,6767,9371,5703,37
2025-02-03 17:12:50 +0200,91.0,11117,6871,9517,5703,37
2025-02-03 17:12:51 +0200,90.0,11224,6907,9330,5703,37
2025-02-03 17:12:52 +0200,91.0,11102,6579,9451,5703,37
2025-02-03 17:12:53 +0200,91.0,11107,6272,9519,5703,37
2025-02-03 17:12:54 +0200,90.0,11113,5703,8888,5703,37
2025-02-03 17:12:55 +0200,91.0,11113,5432,8523,5703,37
2025-02-03 17:12:56 +0200,91.0,11099,5343,8304,5703,37
2025-02-03 17:12:57 +0200,90.0,11108,5681,8817,5704,37
2025-02-03 17:12:59 +0200,91.0,11107,6073,9350,5704,37
2025-02-03 17:13:00 +0200,91.0,11109,6057,9673,5704,37
2025-02-03 17:13:01 +0200,91.0,11098,6177,9746,5682,37
2025-02-03 17:13:02 +0200,90.0,11110,6047,9813,5683,37
2025-02-03 17:13:03 +0200,91.0,11108,5958,9827,5683,37
2025-02-03 17:13:04 +0200,90.0,11118,5185,9166,5683,37
2025-02-03 17:13:05 +0200,91.0,11101,5021,8883,5683,37
2025-02-03 17:13:06 +0200,90.0,11111,5360,8742,5683,37
2025-02-03 17:13:07 +0200,90.0,11105,5268,8476,5683,37
2025-02-03 17:13:08 +0200,91.0,11129,5573,8468,5683,37
2025-02-03 17:13:09 +0200,90.0,11107,5642,8398,5683,37
2025-02-03 17:13:10 +0200,90.0,11099,5678,8256,5683,37
2025-02-03 17:13:11 +0200,90.0,11115,5571,8223,5683,37
2025-02-03 17:13:12 +0200,91.0,11090,6066,8587,5684,37
2025-02-03 17:13:13 +0200,90.0,11107,6296,8959,5684,37
2025-02-03 17:13:14 +0200,91.0,11104,6387,9343,5685,37
2025-02-03 17:13:15 +0200,91.0,11095,6508,9460,5685,37
2025-02-03 17:13:16 +0200,90.0,11115,5900,9314,5685,37
2025-02-03 17:13:17 +0200,91.0,11123,5530,9128,5685,37
2025-02-03 17:13:18 +0200,91.0,11096,5352,9075,5685,37
2025-02-03 17:13:19 +0200,90.0,11105,5349,9123,5685,37
2025-02-03 17:13:20 +0200,91.0,11116,5337,9130,5686,37
2025-02-03 17:13:21 +0200,91.0,11106,4617,8477,5686,37
2025-02-03 17:13:22 +0200,90.0,11100,4891,8325,5686,37
2025-02-03 17:13:23 +0200,90.0,11110,5462,8475,5686,37
2025-02-03 17:13:24 +0200,90.0,11112,5764,8544,5686,37
2025-02-03 17:13:25 +0200,90.0,11107,6042,8628,5686,37
2025-02-03 17:13:26 +0200,90.0,11223,6225,8630,5687,37
2025-02-03 17:13:27 +0200,90.0,11108,6388,8829,5687,37
2025-02-03 17:13:28 +0200,91.0,11112,6631,9183,5687,37
2025-02-03 17:13:29 +0200,91.0,11102,6461,9509,5688,37
2025-02-03 17:13:30 +0200,90.0,11109,6068,9701,5688,37
2025-02-03 17:13:31 +0200,90.0,11106,5895,9741,5688,37
2025-02-03 17:13:32 +0200,91.0,11132,5747,9484,5688,37
2025-02-03 17:13:33 +0200,90.0,11218,5038,8841,5690,37
2025-02-03 17:13:34 +0200,90.0,11120,4554,8605,5690,37
2025-02-03 17:13:35 +0200,90.0,11102,4978,8645,5690,37
2025-02-03 17:13:36 +0200,91.0,11100,5163,8598,5690,37
2025-02-03 17:13:37 +0200,90.0,11093,6061,8861,5690,37
2025-02-03 17:13:38 +0200,91.0,11117,6545,9147,5691,37
2025-02-03 17:13:39 +0200,91.0,11104,6817,9315,5691,37
2025-02-03 17:13:40 +0200,91.0,11110,6192,9265,5691,37
2025-02-03 17:13:41 +0200,91.0,11107,5663,9216,5691,37
2025-02-03 17:13:42 +0200,91.0,11105,5527,9217,5691,37
2025-02-03 17:13:43 +0200,91.0,11107,5496,9201,5691,37
2025-02-03 17:13:44 +0200,91.0,11110,5473,9298,5691,37
2025-02-03 17:13:45 +0200,90.0,11109,5183,9150,5692,37
2025-02-03 17:13:46 +0200,91.0,11100,5192,9337,5692,37
2025-02-03 17:13:47 +0200,91.0,11117,5342,9732,5692,37
2025-02-03 17:13:48 +0200,90.0,11123,4741,9244,5692,37
2025-02-03 17:13:49 +0200,90.0,11108,4702,9154,5692,37
2025-02-03 17:13:50 +0200,90.0,11107,4856,8466,5692,37
2025-02-03 17:13:51 +0200,90.0,11107,6044,8643,5692,37
2025-02-03 17:13:52 +0200,90.0,11109,6084,8341,5692,37
2025-02-03 17:13:53 +0200,91.0,11100,6203,8287,5692,37
2025-02-03 17:13:54 +0200,91.0,11101,6163,8161,5692,37
2025-02-03 17:13:55 +0200,90.0,11105,6382,8382,5692,37
2025-02-03 17:13:56 +0200,91.0,11110,6725,8730,5692,37
2025-02-03 17:13:57 +0200,90.0,11108,6591,8768,5692,37
2025-02-03 17:13:58 +0200,90.0,11103,6790,9018,5693,37
2025-02-03 17:13:59 +0200,91.0,11106,6407,9030,5693,37
2025-02-03 17:14:00 +0200,91.0,11121,5940,8949,5693,37
2025-02-03 17:14:01 +0200,91.0,11102,5907,9183,5693,37
2025-02-03 17:14:02 +0200,90.0,11222,5917,9031,5694,37
2025-02-03 17:14:03 +0200,90.0,11103,6399,9586,5694,37
2025-02-03 17:14:04 +0200,91.0,11103,6804,10116,5694,37
2025-02-03 17:14:05 +0200,90.0,11244,6066,9614,5694,37
2025-02-03 17:14:06 +0200,91.0,11109,5473,9237,5694,37
2025-02-03 17:14:07 +0200,90.0,11106,5183,8665,5694,37
2025-02-03 17:14:08 +0200,91.0,11104,4892,8533,5695,37
2025-02-03 17:14:09 +0200,90.0,11118,4898,8460,5695,37
2025-02-03 17:14:10 +0200,90.0,11097,5040,8520,5695,37
2025-02-03 17:14:11 +0200,91.0,11126,5248,8592,5695,37
2025-02-03 17:14:12 +0200,90.0,11108,5582,8540,5695,37
2025-02-03 17:14:13 +0200,91.0,11089,5880,8286,5695,37
2025-02-03 17:14:14 +0200,90.0,11109,5845,8122,5695,37
2025-02-03 17:14:15 +0200,91.0,11108,6390,8340,5695,37
2025-02-03 17:14:16 +0200,91.0,11104,6448,8318,5695,37
2025-02-03 17:14:17 +0200,90.0,11111,6468,8417,5695,37
2025-02-03 17:14:18 +0200,91.0,11102,6751,8711,5695,37
2025-02-03 17:14:19 +0200,90.0,11106,6857,9024,5695,37
2025-02-03 17:14:20 +0200,90.0,11111,6575,9159,5695,37
2025-02-03 17:14:21 +0200,91.0,11108,6485,9338,5695,37
2025-02-03 17:14:22 +0200,90.0,11098,6340,9484,5695,37
2025-02-03 17:14:23 +0200,91.0,11117,6333,9498,5695,37
2025-02-03 17:14:24 +0200,91.0,11106,6171,9439,5695,37
2025-02-03 17:14:25 +0200,91.0,11107,5649,9106,5695,37
2025-02-03 17:14:26 +0200,90.0,11114,5285,8453,5695,37
2025-02-03 17:14:27 +0200,90.0,11110,5259,8460,5695,37
2025-02-03 17:14:28 +0200,90.0,11110,5363,8552,5696,37
2025-02-03 17:14:29 +0200,90.0,11101,5818,8986,5696,37
2025-02-03 17:14:30 +0200,91.0,11103,6059,9473,5682,37
2025-02-03 17:14:31 +0200,91.0,11110,5838,9596,5682,37
2025-02-03 17:14:32 +0200,90.0,11126,5771,9673,5682,37
2025-02-03 17:14:33 +0200,91.0,11083,5775,9727,5683,37
2025-02-03 17:14:34 +0200,91.0,11112,5525,9649,5683,37
2025-02-03 17:14:35 +0200,91.0,11101,5081,8950,5683,37
2025-02-03 17:14:36 +0200,90.0,11114,5085,8734,5683,37
2025-02-03 17:14:37 +0200,90.0,11112,5106,8530,5683,37
2025-02-03 17:14:38 +0200,91.0,11115,5238,8369,5683,37
2025-02-03 17:14:39 +0200,91.0,11100,5459,8477,5683,37
2025-02-03 17:14:40 +0200,90.0,11107,5443,8227,5684,37
2025-02-03 17:14:41 +0200,90.0,11110,5660,8151,5684,37
2025-02-03 17:14:42 +0200,90.0,11110,5943,8352,5684,37
2025-02-03 17:14:43 +0200,91.0,11096,6452,8885,5684,37
2025-02-03 17:14:44 +0200,91.0,11106,6313,9152,5684,37
2025-02-03 17:14:45 +0200,90.0,11109,6291,9346,5684,37
2025-02-03 17:14:46 +0200,91.0,11111,6228,9355,5685,37
2025-02-03 17:14:47 +0200,91.0,11101,5718,9438,5685,37
2025-02-03 17:14:48 +0200,91.0,11132,5161,8984,5685,37
2025-02-03 17:14:49 +0200,90.0,11106,5091,9159,5685,37
2025-02-03 17:14:50 +0200,91.0,11095,5037,9090,5685,37
2025-02-03 17:14:51 +0200,91.0,11104,4729,8852,5685,37
2025-02-03 17:14:52 +0200,90.0,11114,4204,8346,5685,37
2025-02-03 17:14:53 +0200,91.0,11107,4624,8212,5685,37
2025-02-03 17:14:54 +0200,91.0,11105,5094,8305,5685,37
2025-02-03 17:14:55 +0200,91.0,11100,5636,8491,5686,37
2025-02-03 17:14:56 +0200,91.0,11113,5797,8575,5686,37
2025-02-03 17:14:57 +0200,90.0,11116,5720,8444,5686,37
2025-02-03 17:14:58 +0200,90.0,11098,6195,8856,5686,37
2025-02-03 17:14:59 +0200,91.0,11108,6213,9186,5686,37
2025-02-03 17:15:00 +0200,91.0,11103,5676,9337,5686,37
2025-02-03 17:15:01 +0200,90.0,11100,5331,9470,5686,37
2025-02-03 17:15:02 +0200,91.0,11120,5395,9531,5686,37
2025-02-03 17:15:03 +0200,91.0,11125,4713,8878,5686,37
2025-02-03 17:15:04 +0200,91.0,11093,4297,8525,5686,37
2025-02-03 17:15:05 +0200,90.0,11110,4354,8331,5686,37
2025-02-03 17:15:06 +0200,90.0,11102,4741,8530,5686,37
2025-02-03 17:15:07 +0200,91.0,11107,5217,8659,5686,37
2025-02-03 17:15:08 +0200,91.0,11105,6042,8968,5687,37
2025-02-03 17:15:09 +0200,90.0,11112,6529,9154,5687,37
2025-02-03 17:15:10 +0200,91.0,11103,6233,9133,5687,37
2025-02-03 17:15:11 +0200,91.0,11110,5651,9085,5687,37
2025-02-03 17:15:12 +0200,91.0,11108,5455,9229,5687,37
2025-02-03 17:15:13 +0200,90.0,11107,5162,9190,5687,37
2025-02-03 17:15:14 +0200,91.0,11102,5177,9125,5687,37
2025-02-03 17:15:15 +0200,91.0,11111,5061,9223,5687,37
2025-02-03 17:15:16 +0200,91.0,11105,4575,8970,5687,37
2025-02-03 17:15:17 +0200,90.0,11107,4650,9333,5687,37
2025-02-03 17:15:18 +0200,90.0,11113,4808,9492,5687,37
2025-02-03 17:15:19 +0200,91.0,11120,4371,9112,5687,37
2025-02-03 17:15:20 +0200,90.0,11116,4050,8601,5687,37
2025-02-03 17:15:21 +0200,90.0,11109,5132,8366,5687,37
2025-02-03 17:15:22 +0200,90.0,11108,6002,8569,5687,37
2025-02-03 17:15:23 +0200,90.0,11110,5682,8106,5687,37
2025-02-03 17:15:24 +0200,91.0,11082,5866,8080,5687,37
2025-02-03 17:15:25 +0200,90.0,11113,6092,8339,5688,37
2025-02-03 17:15:26 +0200,91.0,11102,6248,8539,5688,37
2025-02-03 17:15:27 +0200,91.0,11105,6546,8775,5688,37
2025-02-03 17:15:28 +0200,90.0,11110,6411,8851,5688,37
2025-02-03 17:15:29 +0200,91.0,11107,6138,8933,5688,37
2025-02-03 17:15:30 +0200,90.0,11112,5779,8890,5688,37
2025-02-03 17:15:31 +0200,91.0,11099,5779,8924,5688,37
2025-02-03 17:15:32 +0200,91.0,11110,5395,8811,5688,37
2025-02-03 17:15:33 +0200,90.0,11101,5553,9123,5688,37
2025-02-03 17:15:34 +0200,91.0,11094,6360,9918,5688,37
2025-02-03 17:15:35 +0200,90.0,11133,6024,9950,5688,37
2025-02-03 17:15:36 +0200,91.0,11102,4980,9172,5688,37
2025-02-03 17:15:37 +0200,91.0,11115,4594,8434,5688,37
2025-02-03 17:15:38 +0200,90.0,11108,4392,8205,5689,37
2025-02-03 17:15:39 +0200,91.0,11114,4664,8394,5689,37
2025-02-03 17:15:40 +0200,90.0,11119,4710,8343,5689,37
2025-02-03 17:15:41 +0200,90.0,11101,4862,8379,5689,37
2025-02-03 17:15:42 +0200,91.0,11092,5271,8526,5689,37
2025-02-03 17:15:44 +0200,91.0,11101,5353,8468,5693,37
2025-02-03 17:15:45 +0200,90.0,11106,5735,8171,5693,37
2025-02-03 17:15:46 +0200,91.0,11111,5890,8091,5693,37
2025-02-03 17:15:47 +0200,90.0,11110,6143,8230,5693,37
2025-02-03 17:15:48 +0200,90.0,11108,6073,8166,5693,37
2025-02-03 17:15:49 +0200,90.0,11106,6238,8352,5693,37
2025-02-03 17:15:50 +0200,91.0,11107,6526,8616,5693,37
2025-02-03 17:15:51 +0200,90.0,11110,6288,8789,5693,37
2025-02-03 17:15:52 +0200,91.0,11105,6593,9197,5693,37
2025-02-03 17:15:53 +0200,91.0,11107,6255,9262,5693,37
2025-02-03 17:15:54 +0200,90.0,11105,6213,9256,5693,37
2025-02-03 17:15:55 +0200,90.0,11111,6345,9347,5693,37
2025-02-03 17:15:56 +0200,90.0,11229,5950,9273,5694,37
2025-02-03 17:15:57 +0200,90.0,11117,5244,8602,5694,37
2025-02-03 17:15:58 +0200,91.0,11108,5098,8336,5694,37
2025-02-03 17:15:59 +0200,91.0,11111,5193,8364,5694,37
2025-02-03 17:16:00 +0200,91.0,11093,5567,8709,5694,37
2025-02-03 17:16:01 +0200,90.0,11112,5986,9222,5673,37
2025-02-03 17:16:02 +0200,91.0,11117,5974,9527,5673,37
2025-02-03 17:16:03 +0200,90.0,11112,5738,9455,5673,37
2025-02-03 17:16:04 +0200,91.0,11096,5633,9500,5673,37
2025-02-03 17:16:05 +0200,91.0,11104,5394,9462,5673,37
2025-02-03 17:16:06 +0200,90.0,11111,4995,9048,5673,37
2025-02-03 17:16:07 +0200,91.0,11105,4908,8745,5673,37
2025-02-03 17:16:08 +0200,90.0,11108,4962,8548,5673,37
2025-02-03 17:16:09 +0200,91.0,11119,5140,8361,5673,37
2025-02-03 17:16:10 +0200,91.0,11101,5185,8343,5673,37
2025-02-03 17:16:11 +0200,91.0,11106,5406,8388,5674,37
2025-02-03 17:16:12 +0200,90.0,11106,5340,7984,5674,37
2025-02-03 17:16:13 +0200,90.0,11108,5551,8101,5674,37
