time,FPS,appCPU (us),renderCPU (us),appGPU (us),VRAM (MB),VRAM (%)
2025-02-04 18:58:44 +0200,90.0,8142,5969,10458,9068,59
2025-02-04 18:58:45 +0200,91.0,8374,6141,10516,8793,57
2025-02-04 18:58:46 +0200,91.0,8096,5884,10478,8796,57
2025-02-04 18:58:47 +0200,91.0,8021,5880,10508,8849,57
2025-02-04 18:58:48 +0200,90.0,8003,5832,10471,8852,57
2025-02-04 18:58:49 +0200,91.0,7216,5188,10496,8852,57
2025-02-04 18:58:50 +0200,91.0,7121,5068,10498,8852,57
2025-02-04 18:58:51 +0200,91.0,7058,5017,10490,8852,57
2025-02-04 18:58:52 +0200,90.0,6790,4753,10488,8852,57
2025-02-04 18:58:53 +0200,91.0,6883,4839,10526,8852,57
2025-02-04 18:58:54 +0200,90.0,7048,4952,10486,8851,57
2025-02-04 18:58:55 +0200,90.0,6374,4287,10437,8851,57
2025-02-04 18:58:56 +0200,90.0,6267,4243,10357,8851,57
2025-02-04 18:58:57 +0200,90.0,7950,5776,10463,8851,57
2025-02-04 18:58:58 +0200,91.0,8806,6367,10483,8852,57
2025-02-04 18:58:59 +0200,90.0,9302,6350,10527,8853,57
2025-02-04 18:59:00 +0200,91.0,9040,6163,10537,8854,57
2025-02-04 18:59:01 +0200,85.0,9402,6143,10508,8855,57
