time,FPS,appCPU (us),renderCPU (us),appGPU (us),VRAM (MB),VRAM (%)
2025-01-30 15:40:51 +0200,91.0,11103,5888,9296,7040,46
2025-01-30 15:40:52 +0200,90.0,11111,5642,9166,7040,46
2025-01-30 15:40:53 +0200,91.0,11106,5780,9280,7042,46
2025-01-30 15:40:54 +0200,91.0,11098,5728,9198,7044,46
2025-01-30 15:40:55 +0200,91.0,11122,5888,9421,7044,46
2025-01-30 15:40:56 +0200,90.0,11108,6009,9656,7044,46
2025-01-30 15:40:57 +0200,91.0,11098,5989,9681,7045,46
2025-01-30 15:40:58 +0200,91.0,11099,5875,9645,7046,46
2025-01-30 15:40:59 +0200,91.0,11117,5343,9195,7047,46
2025-01-30 15:41:00 +0200,90.0,11113,4872,8663,7047,46
2025-01-30 15:41:01 +0200,91.0,11107,4684,8320,7048,46
2025-01-30 15:41:02 +0200,90.0,11108,4315,8256,7050,46
2025-01-30 15:41:03 +0200,91.0,11110,4556,8235,7051,46
2025-01-30 15:41:04 +0200,90.0,11104,4542,8176,7052,46
2025-01-30 15:41:05 +0200,91.0,11110,4687,8178,7052,46
2025-01-30 15:41:06 +0200,91.0,11109,4987,8255,7053,46
2025-01-30 15:41:07 +0200,90.0,11108,5149,8235,7054,46
2025-01-30 15:41:08 +0200,91.0,11095,5105,8112,7055,46
2025-01-30 15:41:09 +0200,90.0,11112,5467,8060,7056,46
2025-01-30 15:41:10 +0200,91.0,11118,5686,7990,7056,46
2025-01-30 15:41:11 +0200,90.0,11110,5915,7996,7057,46
2025-01-30 15:41:12 +0200,91.0,11114,5989,8170,7058,46
2025-01-30 15:41:13 +0200,90.0,11103,6149,8321,7059,46
2025-01-30 15:41:14 +0200,90.0,11107,6357,8577,7060,46
2025-01-30 15:41:15 +0200,91.0,11097,6429,8881,7060,46
2025-01-30 15:41:16 +0200,91.0,11097,6429,9119,7061,46
2025-01-30 15:41:17 +0200,90.0,11115,6389,9213,7061,46
2025-01-30 15:41:18 +0200,91.0,11109,6316,9264,7062,46
2025-01-30 15:41:19 +0200,91.0,11100,6294,9216,7062,46
2025-01-30 15:41:20 +0200,91.0,11113,6002,9282,7062,46
2025-01-30 15:41:21 +0200,91.0,11106,5553,8799,7062,46
2025-01-30 15:41:22 +0200,90.0,11118,5260,8441,7062,46
2025-01-30 15:41:23 +0200,90.0,11102,5176,8223,7063,46
2025-01-30 15:41:24 +0200,91.0,11105,5726,8796,7063,46
2025-01-30 15:41:25 +0200,91.0,11105,5948,9061,7064,46
2025-01-30 15:41:26 +0200,91.0,11110,5887,9311,7065,46
2025-01-30 15:41:27 +0200,91.0,11120,5857,9425,7066,46
2025-01-30 15:41:28 +0200,91.0,11096,5528,9445,7067,46
2025-01-30 15:41:29 +0200,90.0,11107,5237,9481,7068,46
2025-01-30 15:41:30 +0200,90.0,11107,5040,9168,7068,46
2025-01-30 15:41:31 +0200,91.0,11107,5378,8666,7068,46
2025-01-30 15:41:32 +0200,90.0,11113,5558,8289,7068,46
2025-01-30 15:41:33 +0200,91.0,11101,5273,8179,7069,46
2025-01-30 15:41:34 +0200,90.0,11117,5097,8116,7069,46
2025-01-30 15:41:35 +0200,90.0,11113,5071,8126,7070,46
2025-01-30 15:41:36 +0200,91.0,11098,5447,8163,7071,46
2025-01-30 15:41:37 +0200,91.0,11113,5521,7967,7072,46
2025-01-30 15:41:38 +0200,90.0,11224,5726,8002,7072,46
2025-01-30 15:41:39 +0200,90.0,11105,6153,8453,7073,46
2025-01-30 15:41:40 +0200,90.0,11106,6282,8938,7073,46
2025-01-30 15:41:41 +0200,91.0,11108,6120,9281,7074,46
2025-01-30 15:41:42 +0200,90.0,11109,6206,9416,7075,46
2025-01-30 15:41:43 +0200,90.0,11234,5717,9181,7075,46
2025-01-30 15:41:44 +0200,90.0,11110,5622,9195,7076,46
2025-01-30 15:41:45 +0200,91.0,11111,5417,9110,7076,46
2025-01-30 15:41:46 +0200,90.0,11106,5388,9119,7077,46
2025-01-30 15:41:47 +0200,91.0,11106,5117,9027,7077,46
2025-01-30 15:41:48 +0200,91.0,11107,4500,8419,7077,46
2025-01-30 15:41:49 +0200,90.0,11111,4599,8014,7077,46
2025-01-30 15:41:50 +0200,90.0,11106,5035,8080,7077,46
2025-01-30 15:41:51 +0200,90.0,11100,5804,8370,7078,46
2025-01-30 15:41:52 +0200,91.0,11127,5994,8593,7079,46
2025-01-30 15:41:53 +0200,91.0,11097,5981,8574,7079,46
2025-01-30 15:41:54 +0200,91.0,11106,6098,8587,7079,46
2025-01-30 15:41:55 +0200,91.0,11092,6388,9027,7080,46
2025-01-30 15:41:56 +0200,90.0,11113,6061,9213,7081,46
2025-01-30 15:41:57 +0200,91.0,11121,5598,9309,7081,46
2025-01-30 15:41:58 +0200,91.0,11103,5170,9129,7081,46
2025-01-30 15:41:59 +0200,91.0,11105,5108,9173,7081,46
2025-01-30 15:42:00 +0200,91.0,11107,4839,9010,7081,46
2025-01-30 15:42:01 +0200,90.0,11110,4456,8615,7081,46
2025-01-30 15:42:02 +0200,91.0,11097,4822,8650,7081,46
2025-01-30 15:42:03 +0200,90.0,11118,4859,8321,7081,46
2025-01-30 15:42:04 +0200,91.0,11110,5738,8616,7082,46
2025-01-30 15:42:05 +0200,90.0,11107,6170,8793,7082,46
2025-01-30 15:42:07 +0200,91.0,11117,6318,8944,7082,46
2025-01-30 15:42:08 +0200,90.0,11111,5684,8916,7083,46
2025-01-30 15:42:09 +0200,91.0,11088,5318,8943,7083,46
2025-01-30 15:42:10 +0200,90.0,11111,5484,9133,7083,46
2025-01-30 15:42:11 +0200,91.0,11112,5354,9103,7084,46
2025-01-30 15:42:12 +0200,90.0,11107,5282,9087,7084,46
2025-01-30 15:42:13 +0200,90.0,11108,5113,9077,7085,46
2025-01-30 15:42:14 +0200,91.0,11102,4940,9148,7085,46
2025-01-30 15:42:15 +0200,91.0,11111,4876,9445,7086,46
2025-01-30 15:42:16 +0200,91.0,11109,4685,9199,7086,46
2025-01-30 15:42:17 +0200,91.0,11108,4417,8921,7086,46
2025-01-30 15:42:18 +0200,90.0,11118,4545,8237,7086,46
2025-01-30 15:42:19 +0200,91.0,11109,5778,8318,7086,46
2025-01-30 15:42:20 +0200,91.0,11099,5691,8083,7087,46
2025-01-30 15:42:21 +0200,90.0,11107,5582,7850,7087,46
2025-01-30 15:42:22 +0200,91.0,11107,5817,7987,7088,46
2025-01-30 15:42:23 +0200,90.0,11108,6174,8356,7088,46
2025-01-30 15:42:24 +0200,90.0,11114,6144,8484,7088,46
2025-01-30 15:42:25 +0200,91.0,11120,5993,8613,7088,46
2025-01-30 15:42:26 +0200,90.0,11216,5978,8555,5703,37
2025-01-30 15:42:27 +0200,90.0,11116,6030,8837,5704,37
2025-01-30 15:42:28 +0200,91.0,11086,6001,8846,5705,37
2025-01-30 15:42:29 +0200,91.0,11112,6169,9102,5705,37
2025-01-30 15:42:30 +0200,90.0,11115,6061,9064,5706,37
2025-01-30 15:42:31 +0200,91.0,11101,6080,9376,5707,37
2025-01-30 15:42:32 +0200,91.0,11106,6204,9740,5707,37
2025-01-30 15:42:33 +0200,89.0,11267,5354,9263,5707,37
2025-01-30 15:42:34 +0200,91.0,11079,4890,8522,5708,37
2025-01-30 15:42:35 +0200,91.0,11115,4640,8362,5708,37
2025-01-30 15:42:36 +0200,91.0,11102,4457,8196,5708,37
2025-01-30 15:42:37 +0200,91.0,11111,4725,8325,5708,37
2025-01-30 15:42:38 +0200,91.0,11107,4776,8320,5709,37
2025-01-30 15:42:39 +0200,90.0,11107,5106,8335,5709,37
2025-01-30 15:42:40 +0200,91.0,11105,5309,8260,5709,37
2025-01-30 15:42:41 +0200,90.0,11235,5429,8013,5709,37
2025-01-30 15:42:42 +0200,90.0,11109,5699,8065,5709,37
2025-01-30 15:42:43 +0200,91.0,11124,6096,8085,5709,37
2025-01-30 15:42:44 +0200,91.0,11087,6225,8263,5709,37
2025-01-30 15:42:45 +0200,91.0,11095,6226,8250,5710,37
2025-01-30 15:42:46 +0200,90.0,11121,6624,8489,5710,37
2025-01-30 15:42:47 +0200,91.0,11107,6401,8645,5710,37
2025-01-30 15:42:48 +0200,90.0,11113,6240,8871,5710,37
2025-01-30 15:42:49 +0200,91.0,11099,6257,9140,5710,37
2025-01-30 15:42:50 +0200,90.0,11108,6187,9251,5711,37
2025-01-30 15:42:51 +0200,90.0,11108,6076,9160,5711,37
2025-01-30 15:42:52 +0200,91.0,11113,6177,9330,5711,37
2025-01-30 15:42:53 +0200,90.0,11109,5799,8975,5713,37
2025-01-30 15:42:54 +0200,91.0,11104,5461,8426,5714,37
2025-01-30 15:42:55 +0200,91.0,11113,5268,8252,5714,37
2025-01-30 15:42:56 +0200,90.0,11105,5703,8692,5714,37
2025-01-30 15:42:57 +0200,91.0,11105,6089,9098,5715,37
2025-01-30 15:42:58 +0200,91.0,11104,6206,9447,5715,37
2025-01-30 15:42:59 +0200,91.0,11127,5968,9516,5715,37
2025-01-30 15:43:00 +0200,90.0,11101,5850,9552,5715,37
2025-01-30 15:43:01 +0200,91.0,11092,5421,9479,5715,37
2025-01-30 15:43:02 +0200,90.0,11114,5207,9305,5715,37
2025-01-30 15:43:03 +0200,91.0,11109,4946,8918,5715,37
2025-01-30 15:43:04 +0200,90.0,11115,5105,8734,5715,37
2025-01-30 15:43:05 +0200,91.0,11102,5263,8379,5715,37
2025-01-30 15:43:06 +0200,91.0,11104,5262,8230,5716,37
2025-01-30 15:43:07 +0200,91.0,11118,5287,8227,5716,37
2025-01-30 15:43:08 +0200,90.0,11109,5414,8044,5716,37
2025-01-30 15:43:09 +0200,91.0,11100,5594,8079,5717,37
2025-01-30 15:43:10 +0200,90.0,11108,5796,8183,5717,37
2025-01-30 15:43:11 +0200,91.0,11111,6236,8655,5717,37
2025-01-30 15:43:12 +0200,91.0,11092,6523,9188,5721,37
2025-01-30 15:43:13 +0200,90.0,11111,6298,9360,5721,37
2025-01-30 15:43:14 +0200,90.0,11119,6269,9487,5721,37
2025-01-30 15:43:15 +0200,91.0,11097,6038,9444,5721,37
2025-01-30 15:43:16 +0200,90.0,11114,5714,9262,5722,37
2025-01-30 15:43:17 +0200,91.0,11118,5677,9376,5722,37
2025-01-30 15:43:18 +0200,91.0,11092,5515,9409,5722,37
2025-01-30 15:43:19 +0200,91.0,11111,4757,8716,5722,37
2025-01-30 15:43:20 +0200,90.0,11112,4617,8245,5722,37
2025-01-30 15:43:21 +0200,91.0,11101,4875,8126,5722,37
2025-01-30 15:43:22 +0200,90.0,11106,5216,8178,5722,37
2025-01-30 15:43:23 +0200,90.0,11104,5868,8476,5722,37
2025-01-30 15:43:24 +0200,90.0,11107,6140,8734,5722,37
2025-01-30 15:43:25 +0200,91.0,11109,6365,8734,5723,37
2025-01-30 15:43:26 +0200,91.0,11109,6420,8786,5723,37
2025-01-30 15:43:27 +0200,91.0,11106,6584,9152,5724,37
2025-01-30 15:43:28 +0200,90.0,11118,6151,9238,5724,37
2025-01-30 15:43:29 +0200,90.0,11105,5568,9328,5724,37
2025-01-30 15:43:30 +0200,91.0,11107,5336,9114,5724,37
2025-01-30 15:43:31 +0200,90.0,11110,5054,8869,5724,37
2025-01-30 15:43:32 +0200,91.0,11101,4832,8893,5724,37
2025-01-30 15:43:33 +0200,90.0,11111,4491,8418,5724,37
2025-01-30 15:43:34 +0200,90.0,11110,4871,8445,5724,37
2025-01-30 15:43:35 +0200,90.0,11109,5469,8501,5724,37
2025-01-30 15:43:36 +0200,91.0,11095,5928,8799,5724,37
2025-01-30 15:43:37 +0200,89.0,11248,6391,8775,5725,37
2025-01-30 15:43:38 +0200,91.0,11104,6416,8957,5725,37
2025-01-30 15:43:39 +0200,91.0,11116,5723,8913,5725,37
2025-01-30 15:43:40 +0200,90.0,11108,5451,8996,5725,37
2025-01-30 15:43:41 +0200,90.0,11118,5552,9106,5725,37
2025-01-30 15:43:42 +0200,91.0,11083,5385,8986,5725,37
2025-01-30 15:43:43 +0200,91.0,11102,5289,9085,5725,37
2025-01-30 15:43:44 +0200,90.0,11119,5222,9090,5725,37
2025-01-30 15:43:45 +0200,91.0,11100,5116,9289,5725,37
2025-01-30 15:43:46 +0200,90.0,11114,5149,9518,5725,37
2025-01-30 15:43:47 +0200,90.0,11105,4976,9361,5725,37
2025-01-30 15:43:48 +0200,91.0,11104,4703,9000,5725,37
2025-01-30 15:43:49 +0200,90.0,11112,5049,8304,5725,37
2025-01-30 15:43:50 +0200,90.0,11108,5870,8407,5725,37
2025-01-30 15:43:51 +0200,90.0,11104,6119,8290,5725,37
2025-01-30 15:43:52 +0200,90.0,11118,5877,8097,5725,37
2025-01-30 15:43:53 +0200,91.0,11106,6082,8119,5725,37
2025-01-30 15:43:54 +0200,91.0,11105,6278,8431,5725,37
2025-01-30 15:43:55 +0200,91.0,11106,6436,8691,5720,37
2025-01-30 15:43:56 +0200,90.0,11117,6261,8847,5721,37
2025-01-30 15:43:57 +0200,90.0,11216,6064,8616,5721,37
2025-01-30 15:43:58 +0200,91.0,11112,5881,8841,5721,37
2025-01-30 15:43:59 +0200,91.0,11110,5928,8887,5721,37
2025-01-30 15:44:00 +0200,91.0,11111,5942,9017,5722,37
2025-01-30 15:44:01 +0200,90.0,11117,5774,8969,5722,37
2025-01-30 15:44:02 +0200,91.0,11080,5920,9305,5722,37
2025-01-30 15:44:03 +0200,91.0,11112,6159,9657,5722,37
2025-01-30 15:44:04 +0200,90.0,11115,5267,9161,5723,37
2025-01-30 15:44:05 +0200,91.0,11113,5001,8818,5723,37
2025-01-30 15:44:06 +0200,90.0,11100,4953,8559,5723,37
2025-01-30 15:44:07 +0200,91.0,11112,4859,8433,5723,37
2025-01-30 15:44:08 +0200,90.0,11106,4883,8469,5724,37
2025-01-30 15:44:09 +0200,91.0,11112,4970,8444,5724,37
2025-01-30 15:44:10 +0200,90.0,11109,5419,8582,5724,37
2025-01-30 15:44:11 +0200,90.0,11108,5761,8581,5724,37
2025-01-30 15:44:12 +0200,91.0,11107,5695,8335,5724,37
2025-01-30 15:44:13 +0200,90.0,11107,5818,8239,5724,37
2025-01-30 15:44:14 +0200,91.0,11108,6191,8209,5724,37
2025-01-30 15:44:15 +0200,91.0,11100,6367,8343,5724,37
2025-01-30 15:44:16 +0200,90.0,11113,6402,8421,5724,37
2025-01-30 15:44:17 +0200,91.0,11109,6275,8441,5725,37
2025-01-30 15:44:18 +0200,91.0,11123,6352,8788,5725,37
2025-01-30 15:44:19 +0200,91.0,11090,6279,9044,5725,37
2025-01-30 15:44:20 +0200,90.0,11216,6401,9115,5725,37
2025-01-30 15:44:21 +0200,90.0,11121,6321,9303,5725,37
2025-01-30 15:44:22 +0200,91.0,11101,6465,9280,5725,37
2025-01-30 15:44:23 +0200,90.0,11106,6607,9318,5725,37
2025-01-30 15:44:24 +0200,91.0,11104,6419,9209,5726,37
2025-01-30 15:44:25 +0200,90.0,11121,6154,8725,5726,37
2025-01-30 15:44:26 +0200,91.0,11096,6756,9156,5726,37
2025-01-30 15:44:27 +0200,91.0,11106,6158,8868,5726,37
2025-01-30 15:44:28 +0200,90.0,11111,6582,9446,5726,37
2025-01-30 15:44:29 +0200,91.0,11105,6418,9566,5727,37
2025-01-30 15:44:30 +0200,91.0,11113,6035,9545,5727,37
2025-01-30 15:44:31 +0200,91.0,11100,6011,9478,5727,37
2025-01-30 15:44:32 +0200,90.0,11110,5849,9571,5727,37
2025-01-30 15:44:33 +0200,90.0,11112,5334,9196,5727,37
2025-01-30 15:44:34 +0200,90.0,11109,5535,8996,5727,37
2025-01-30 15:44:35 +0200,91.0,11113,6082,8692,5727,37
2025-01-30 15:44:36 +0200,91.0,11124,5816,8353,5727,37
2025-01-30 15:44:37 +0200,91.0,11081,5952,8410,5727,37
2025-01-30 15:44:38 +0200,90.0,11112,5819,8357,5727,37
2025-01-30 15:44:39 +0200,91.0,11096,5760,8163,5727,37
2025-01-30 15:44:40 +0200,90.0,11110,6093,8275,5727,37
2025-01-30 15:44:41 +0200,91.0,11123,6164,8228,5727,37
2025-01-30 15:44:42 +0200,90.0,11095,6265,8570,5727,37
2025-01-30 15:44:43 +0200,90.0,11117,6442,9141,5727,37
2025-01-30 15:44:44 +0200,91.0,11094,6370,9416,5728,37
2025-01-30 15:44:45 +0200,90.0,11108,6358,9554,5728,37
2025-01-30 15:44:47 +0200,91.0,11111,5965,9482,5728,37
2025-01-30 15:44:48 +0200,91.0,11109,5812,9176,5728,37
2025-01-30 15:44:49 +0200,91.0,11103,5798,9295,5728,37
2025-01-30 15:44:50 +0200,90.0,11114,5733,9335,5728,37
2025-01-30 15:44:51 +0200,91.0,11110,4820,8687,5728,37
2025-01-30 15:44:52 +0200,91.0,11103,4619,8259,5728,37
2025-01-30 15:44:53 +0200,91.0,11121,4986,8148,5728,37
2025-01-30 15:44:54 +0200,90.0,11113,5585,8305,5729,37
2025-01-30 15:44:55 +0200,90.0,11114,6021,8515,5729,37
2025-01-30 15:44:56 +0200,90.0,11110,6025,8547,5729,37
2025-01-30 15:44:57 +0200,90.0,11180,6445,8658,5729,37
2025-01-30 15:44:58 +0200,90.0,11142,6783,9020,5729,37
2025-01-30 15:44:59 +0200,90.0,11111,6566,9273,5729,37
2025-01-30 15:45:00 +0200,91.0,11092,6053,9308,5729,37
2025-01-30 15:45:01 +0200,91.0,11094,5745,9326,5731,37
2025-01-30 15:45:02 +0200,90.0,11119,5629,9252,5731,37
2025-01-30 15:45:03 +0200,90.0,11118,5190,9074,5731,37
2025-01-30 15:45:04 +0200,91.0,11097,4852,8899,5733,37
2025-01-30 15:45:05 +0200,90.0,11118,4661,8689,5734,37
2025-01-30 15:45:06 +0200,90.0,11108,5017,8572,5734,37
2025-01-30 15:45:07 +0200,91.0,11102,5923,8809,5734,37
2025-01-30 15:45:08 +0200,90.0,11105,6426,8972,5734,37
2025-01-30 15:45:09 +0200,91.0,11108,6723,9105,5734,37
2025-01-30 15:45:10 +0200,90.0,11109,6334,8960,5734,37
2025-01-30 15:45:11 +0200,91.0,11110,5750,8998,5734,37
2025-01-30 15:45:12 +0200,90.0,11108,5617,9107,5734,37
2025-01-30 15:45:13 +0200,91.0,11103,5638,9259,5734,37
2025-01-30 15:45:14 +0200,91.0,11115,5548,9153,5734,37
2025-01-30 15:45:15 +0200,91.0,11102,5232,9087,5734,37
2025-01-30 15:45:16 +0200,91.0,11130,5130,9108,5734,37
2025-01-30 15:45:17 +0200,91.0,11080,4973,9300,5734,37
2025-01-30 15:45:18 +0200,91.0,11109,5163,9538,5734,37
2025-01-30 15:45:19 +0200,91.0,11106,4718,9248,5734,37
2025-01-30 15:45:20 +0200,90.0,11118,4535,8835,5734,37
2025-01-30 15:45:21 +0200,91.0,11104,5381,8545,5734,37
2025-01-30 15:45:22 +0200,91.0,11111,6224,8483,5734,37
2025-01-30 15:45:23 +0200,90.0,11112,6129,8117,5734,37
2025-01-30 15:45:24 +0200,91.0,11096,6172,8164,5734,37
2025-01-30 15:45:25 +0200,90.0,11118,6214,8247,5734,37
2025-01-30 15:45:26 +0200,90.0,11105,6347,8548,5724,37
2025-01-30 15:45:27 +0200,91.0,11098,6313,8700,5724,37
2025-01-30 15:45:28 +0200,90.0,11111,6402,8956,5724,37
2025-01-30 15:45:29 +0200,90.0,11111,6285,8975,5724,37
2025-01-30 15:45:30 +0200,90.0,11107,6107,8933,5724,37
2025-01-30 15:45:31 +0200,90.0,11112,6247,8983,5725,37
2025-01-30 15:45:32 +0200,91.0,11099,6229,9107,5725,37
2025-01-30 15:45:33 +0200,90.0,11110,6221,9237,5725,37
2025-01-30 15:45:34 +0200,91.0,11104,6424,9462,5726,37
2025-01-30 15:45:35 +0200,90.0,11110,6293,9541,5726,37
2025-01-30 15:45:36 +0200,90.0,11119,5410,9043,5726,37
2025-01-30 15:45:37 +0200,91.0,11117,5185,8589,5726,37
2025-01-30 15:45:38 +0200,90.0,11105,5209,8501,5726,37
2025-01-30 15:45:39 +0200,91.0,11096,5084,8440,5726,37
2025-01-30 15:45:40 +0200,91.0,11106,5282,8503,5727,37
2025-01-30 15:45:41 +0200,90.0,11107,5494,8516,5729,37
2025-01-30 15:45:42 +0200,90.0,11108,5946,8599,5729,37
2025-01-30 15:45:43 +0200,90.0,11107,5705,8433,5729,37
2025-01-30 15:45:44 +0200,90.0,11103,5704,8193,5729,37
2025-01-30 15:45:45 +0200,91.0,11108,6110,8244,5729,37
2025-01-30 15:45:46 +0200,90.0,11116,6261,8160,5729,37
2025-01-30 15:45:47 +0200,91.0,11109,6009,8171,5729,37
2025-01-30 15:45:48 +0200,90.0,11107,6294,8350,5729,37
2025-01-30 15:45:49 +0200,91.0,11106,6582,8631,5729,37
2025-01-30 15:45:50 +0200,90.0,11101,6311,8803,5729,37
2025-01-30 15:45:51 +0200,91.0,11105,6373,9073,5729,37
2025-01-30 15:45:52 +0200,91.0,11108,6430,9308,5730,37
2025-01-30 15:45:53 +0200,91.0,11106,6497,9247,5730,37
2025-01-30 15:45:54 +0200,90.0,11112,6345,9291,5730,37
2025-01-30 15:45:55 +0200,91.0,11108,6207,9307,5753,37
2025-01-30 15:45:56 +0200,90.0,11119,5619,8757,5730,37
2025-01-30 15:45:57 +0200,91.0,11108,5345,8423,5730,37
2025-01-30 15:45:58 +0200,90.0,11114,5299,8415,5730,37
2025-01-30 15:45:59 +0200,91.0,11097,5650,8831,5731,37
2025-01-30 15:46:00 +0200,91.0,11102,5701,9034,5731,37
2025-01-30 15:46:01 +0200,91.0,11105,5648,9256,5731,37
2025-01-30 15:46:02 +0200,91.0,11114,5477,9264,5731,37
2025-01-30 15:46:03 +0200,90.0,11106,5297,9227,5731,37
2025-01-30 15:46:04 +0200,91.0,11108,5130,9154,5731,37
2025-01-30 15:46:05 +0200,90.0,11107,4949,8917,5731,37
2025-01-30 15:46:06 +0200,90.0,11110,5067,8615,5731,37
2025-01-30 15:46:07 +0200,90.0,11108,5149,8416,5731,37
2025-01-30 15:46:08 +0200,90.0,11113,5043,8168,5731,37
2025-01-30 15:46:09 +0200,91.0,11097,5256,8303,5731,37
2025-01-30 15:46:10 +0200,90.0,11109,5174,8276,5732,37
2025-01-30 15:46:11 +0200,90.0,11111,5224,8032,5732,37
2025-01-30 15:46:12 +0200,91.0,11102,5331,8077,5732,37
2025-01-30 15:46:13 +0200,91.0,11116,5468,8155,5732,37
2025-01-30 15:46:14 +0200,91.0,11101,5735,8606,5732,37
2025-01-30 15:46:15 +0200,90.0,11112,5673,9005,5732,37
2025-01-30 15:46:16 +0200,91.0,11119,5872,9319,5732,37
2025-01-30 15:46:17 +0200,91.0,11089,5686,9231,5732,37
2025-01-30 15:46:18 +0200,91.0,11111,5435,9101,5732,37
2025-01-30 15:46:19 +0200,90.0,11111,5268,8980,5733,37
2025-01-30 15:46:20 +0200,90.0,11106,5387,9199,5733,37
2025-01-30 15:46:21 +0200,91.0,11102,5244,9055,5733,37
2025-01-30 15:46:22 +0200,91.0,11114,4613,8646,5733,37
2025-01-30 15:46:23 +0200,56.0,18012,4321,8083,5746,37
2025-01-30 15:46:24 +0200,30.0,33453,14438,1794,3112,20
2025-01-30 15:46:25 +0200,71.0,15285,387,610,3165,20
2025-01-30 15:46:26 +0200,22.0,46576,420,691,3169,20
2025-01-30 15:46:27 +0200,21.0,47615,441,832,3260,21
2025-01-30 15:46:28 +0200,22.0,46934,400,906,3260,21
2025-01-30 15:46:29 +0200,21.0,49845,402,804,3260,21
2025-01-30 15:46:30 +0200,18.0,61513,404,841,3260,21
2025-01-30 15:46:31 +0200,19.0,54511,479,987,3261,21
2025-01-30 15:46:32 +0200,20.0,51443,471,822,3262,21
2025-01-30 15:46:33 +0200,18.0,56310,455,847,3327,21
2025-01-30 15:46:34 +0200,22.0,46884,473,819,3327,21
2025-01-30 15:46:36 +0200,22.0,46886,539,1032,3600,23
2025-01-30 15:46:37 +0200,22.0,46839,428,938,3724,24
2025-01-30 15:46:38 +0200,22.0,46907,463,839,3966,25
